Tree,Species,Direction,Cover Class,,
272,Mapleleaf viburnum,N,1,,
272,Buckthorn,S,1,,
272,Multiflora rose,S,2,,
272,Honeysuckle,S,1,,
272,Privet,S,0,,
272,Spicebush,S,0,,
272,Rubus,S,1,,
272,Mapleleaf viburnum,S,1,,
553,Buckthorn,N,1,,
553,Multiflora rose,N,1,,
553,Honeysuckle,N,0,,
553,Privet,N,0,,
553,Spicebush,N,0,,
553,Rubus,N,1,,
553,Mapleleaf viburnum,N,1,,
553,Buckthorn,S,1,,
553,Multiflora rose,S,1,,
553,Honeysuckle,S,0,,
553,Privet,S,0,,
553,Spicebush,S,0,,
553,Rubus,S,1,,
553,Mapleleaf viburnum,S,0,,
273,Buckthorn,N,1,,
273,Multiflora rose,N,3,,
273,Honeysuckle,N,0,,
273,Privet,N,0,,
273,Spicebush,N,0,,
273,Rubus,N,1,,
273,Mapleleaf viburnum,N,0,,
273,Buckthorn,S,1,,
273,Multiflora rose,S,1,,
273,Honeysuckle,S,0,,
273,Privet,S,1,,
273,Spicebush,S,0,,
273,Rubus,S,1,,
273,Mapleleaf viburnum,S,0,,
307,Buckthorn,N,0,,
307,Multiflora rose,N,0,,
307,Honeysuckle,N,0,,
307,Privet,N,0,,
307,Spicebush,N,0,,
307,Rubus,N,0,,
307,Mapleleaf viburnum,N,0,,
307,Buckthorn,S,0,,
307,Multiflora rose,S,0,,
307,Honeysuckle,S,0,,
307,Privet,S,0,,
307,Spicebush,S,0,,
307,Rubus,S,0,,
307,Mapleleaf viburnum,S,0,,
361,Buckthorn,N,2,,
361,Multiflora rose,N,2,,
361,Honeysuckle,N,0,,
361,Privet,N,0,,
361,Spicebush,N,0,,
361,Rubus,N,0,,
361,Mapleleaf viburnum,N,0,,
361,Buckthorn,S,1,,
361,Multiflora rose,S,3,,
361,Honeysuckle,S,0,,
361,Privet,S,0,,
361,Spicebush,S,0,,
361,Rubus,S,0,,
361,Mapleleaf viburnum,S,1,,
352,Buckthorn,N,1,,
352,Multiflora rose,N,2,,
352,Honeysuckle,N,1,,
352,Privet,N,0,,
352,Spicebush,N,0,,
352,Rubus,N,0,,
352,Mapleleaf viburnum,N,0,,
352,Buckthorn,S,1,,
352,Multiflora rose,S,1,,
352,Honeysuckle,S,0,,
352,Privet,S,0,,
352,Spicebush,S,0,,
352,Rubus,S,0,,
352,Mapleleaf viburnum,S,0,,
394,Buckthorn,N,0,,
394,Multiflora rose,N,0,,
394,Honeysuckle,N,0,,
394,Privet,N,0,,
394,Spicebush,N,0,,
394,Rubus,N,0,,
394,Mapleleaf viburnum,N,0,,
394,Buckthorn,S,0,,
394,Multiflora rose,S,0,,
394,Honeysuckle,S,0,,
394,Privet,S,0,,
394,Spicebush,S,0,,
394,Rubus,S,0,,
394,Mapleleaf viburnum,S,0,,
195,Buckthorn,N,0,,
195,Multiflora rose,N,0,,
195,Honeysuckle,N,0,,
195,Privet,N,0,,
195,Spicebush,N,0,,
195,Rubus,N,1,,
195,Mapleleaf viburnum,N,0,,
195,Buckthorn,S,0,,
195,Multiflora rose,S,1,,
195,Honeysuckle,S,0,,
195,Privet,S,0,,
195,Spicebush,S,0,,
195,Rubus,S,1,,
195,Mapleleaf viburnum,S,0,,
279,Buckthorn,N,1,,
279,Multiflora rose,N,0,,
279,Honeysuckle,N,0,,
279,Privet,N,0,,
279,Spicebush,N,0,,
279,Rubus,N,0,,
279,Mapleleaf viburnum,N,0,,
279,Buckthorn,S,1,,
279,Multiflora rose,S,0,,
279,Honeysuckle,S,0,,
279,Privet,S,0,,
279,Spicebush,S,0,,
279,Rubus,S,1,,
279,Mapleleaf viburnum,S,0,,
335,Buckthorn,N,0,,
335,Multiflora rose,N,1,,
335,Honeysuckle,N,0,,
335,Privet,N,1,,
335,Spicebush,N,0,,
335,Rubus,N,1,,
335,Mapleleaf viburnum,N,0,,
335,Buckthorn,S,0,,
335,Multiflora rose,S,1,,
335,Honeysuckle,S,0,,
335,Privet,S,0,,
335,Spicebush,S,0,,
335,Rubus,S,1,,
335,Mapleleaf viburnum,S,0,,
102,Buckthorn,N,1,,
102,Multiflora rose,N,4,,
102,Honeysuckle,N,0,,
102,Privet,N,0,,
102,Spicebush,N,0,,
102,Rubus,N,0,,
102,Mapleleaf viburnum,N,0,,
102,Buckthorn,S,1,,
102,Multiflora rose,S,3,,
102,Honeysuckle,S,1,,
102,Privet,S,0,,
102,Spicebush,S,0,,
102,Rubus,S,1,,
102,Mapleleaf viburnum,S,0,,
310,Buckthorn,N,0,,
310,Multiflora rose,N,0,,
310,Honeysuckle,N,0,,
310,Privet,N,0,,
310,Spicebush,N,0,,
310,Rubus,N,0,,
310,Mapleleaf viburnum,N,0,,
310,Buckthorn,S,0,,
310,Multiflora rose,S,0,,
310,Honeysuckle,S,0,,
310,Privet,S,0,,
310,Spicebush,S,0,,
310,Rubus,S,0,,
310,Mapleleaf viburnum,S,0,,
969,Buckthorn,N,1,,
969,Multiflora rose,N,0,,
969,Honeysuckle,N,0,,
969,Privet,N,0,,
969,Spicebush,N,0,,
969,Rubus,N,0,,
969,Mapleleaf viburnum,N,0,,
969,Buckthorn,S,1,,
969,Multiflora rose,S,0,,
969,Honeysuckle,S,0,,
969,Privet,S,0,,
969,Spicebush,S,0,,
969,Rubus,S,0,,
969,Mapleleaf viburnum,S,0,,
143,Buckthorn,N,1,,
143,Multiflora rose,N,3,,
143,Honeysuckle,N,0,,
143,Privet,N,0,,
143,Spicebush,N,0,,
143,Rubus,N,1,,
143,Mapleleaf viburnum,N,0,,
143,Buckthorn,S,1,,
143,Multiflora rose,S,4,,
143,Honeysuckle,S,0,,
143,Privet,S,0,,
143,Spicebush,S,0,,
143,Rubus,S,1,,
143,Mapleleaf viburnum,S,0,,
309,Buckthorn,N,1,,
309,Multiflora rose,N,0,,
309,Honeysuckle,N,0,,
309,Privet,N,0,,
309,Spicebush,N,0,,
309,Rubus,N,0,,
309,Mapleleaf viburnum,N,0,,
309,Buckthorn,S,1,,
309,Multiflora rose,S,0,,
309,Honeysuckle,S,0,,
309,Privet,S,0,,
309,Spicebush,S,0,,
309,Rubus,S,0,,
309,Mapleleaf viburnum,S,0,,
246,Buckthorn,N,0,,
246,Multiflora rose,N,5,,
246,Honeysuckle,N,0,,
246,Privet,N,0,,
246,Spicebush,N,0,,
246,Rubus,N,0,,
246,Mapleleaf viburnum,N,0,,
246,Buckthorn,S,0,,
246,Multiflora rose,S,5,,
246,Honeysuckle,S,1,,
246,Privet,S,0,,
246,Spicebush,S,0,,
246,Rubus,S,1,,
246,Mapleleaf viburnum,S,0,,
282,Buckthorn,N,0,,
282,Multiflora rose,N,0,,
282,Honeysuckle,N,0,,
282,Privet,N,0,,
282,Spicebush,N,0,,
282,Rubus,N,0,,
282,Mapleleaf viburnum,N,0,,
282,Buckthorn,S,0,,
282,Multiflora rose,S,0,,
282,Honeysuckle,S,0,,
282,Privet,S,0,,
282,Spicebush,S,0,,
282,Rubus,S,0,,
282,Mapleleaf viburnum,S,1,,
105,Buckthorn,N,1,,
105,Multiflora rose,N,5,,
105,Honeysuckle,N,1,,
105,Privet,N,0,,
105,Spicebush,N,0,,
105,Rubus,N,1,,
105,Mapleleaf viburnum,N,0,,
105,Buckthorn,S,1,,
105,Multiflora rose,S,5,,
105,Honeysuckle,S,0,,
105,Privet,S,0,,
105,Spicebush,S,0,,
105,Rubus,S,0,,
105,Mapleleaf viburnum,S,0,,
283,Buckthorn,N,1,,
283,Multiflora rose,N,0,,
283,Honeysuckle,N,0,,
283,Privet,N,0,,
283,Spicebush,N,0,,
283,Rubus,N,0,,
283,Mapleleaf viburnum,N,0,,
283,Buckthorn,S,1,,
283,Multiflora rose,S,0,,
283,Honeysuckle,S,0,,
283,Privet,S,0,,
283,Spicebush,S,0,,
283,Rubus,S,0,,
283,Mapleleaf viburnum,S,0,,
133,Buckthorn,N,1,,
133,Multiflora rose,N,4,,
133,Honeysuckle,N,1,,
133,Privet,N,0,,
133,Spicebush,N,0,,
133,Rubus,N,0,,
133,Mapleleaf viburnum,N,0,,
133,Buckthorn,S,1,,
133,Multiflora rose,S,3,,
133,Honeysuckle,S,1,,
133,Privet,S,0,,
133,Spicebush,S,0,,
133,Rubus,S,1,,
133,Mapleleaf viburnum,S,0,,
277,Buckthorn,N,1,,
277,Multiflora rose,N,0,,
277,Honeysuckle,N,0,,
277,Privet,N,0,,
277,Spicebush,N,0,,
277,Rubus,N,0,,
277,Mapleleaf viburnum,N,0,,
277,Buckthorn,S,1,,
277,Multiflora rose,S,0,,
277,Honeysuckle,S,0,,
277,Privet,S,0,,
277,Spicebush,S,0,,
277,Rubus,S,1,,
277,Mapleleaf viburnum,S,0,,
249,Buckthorn,N,1,,
249,Multiflora rose,N,4,,
249,Honeysuckle,N,0,,
249,Privet,N,0,,
249,Spicebush,N,0,,
249,Rubus,N,1,,
249,Mapleleaf viburnum,N,0,,
249,Buckthorn,S,1,,
249,Multiflora rose,S,4,,
249,Honeysuckle,S,1,,
249,Privet,S,0,,
249,Spicebush,S,0,,
249,Rubus,S,1,,
249,Mapleleaf viburnum,S,1,,
292,Buckthorn,N,1,,
292,Multiflora rose,N,0,,
292,Honeysuckle,N,0,,
292,Privet,N,0,,
292,Spicebush,N,0,,
292,Rubus,N,0,,
292,Mapleleaf viburnum,N,0,,
292,Buckthorn,S,1,,
292,Multiflora rose,S,0,,
292,Honeysuckle,S,0,,
292,Privet,S,0,,
292,Spicebush,S,0,,
292,Rubus,S,0,,
292,Mapleleaf viburnum,S,0,,
290,Buckthorn,N,0,,
290,Multiflora rose,N,0,,
290,Honeysuckle,N,0,,
290,Privet,N,0,,
290,Spicebush,N,0,,
290,Rubus,N,0,,
290,Mapleleaf viburnum,N,0,,
290,Buckthorn,S,0,,
290,Multiflora rose,S,0,,
290,Honeysuckle,S,0,,
290,Privet,S,0,,
290,Spicebush,S,0,,
290,Rubus,S,0,,
290,Mapleleaf viburnum,S,0,,
107,Buckthorn,N,1,,
107,Multiflora rose,N,3,,
107,Honeysuckle,N,1,,
107,Privet,N,0,,
107,Spicebush,N,0,,
107,Rubus,N,0,,
107,Mapleleaf viburnum,N,0,,
107,Buckthorn,S,1,,
107,Multiflora rose,S,3,,
107,Honeysuckle,S,0,,
107,Privet,S,0,,
107,Spicebush,S,0,,
107,Rubus,S,0,,
107,Mapleleaf viburnum,S,0,,
360,Buckthorn,N,0,,
360,Multiflora rose,N,0,,
360,Honeysuckle,N,0,,
360,Privet,N,0,,
360,Spicebush,N,0,,
360,Rubus,N,0,,
360,Mapleleaf viburnum,N,0,,
360,Buckthorn,S,1,,
360,Multiflora rose,S,0,,
360,Honeysuckle,S,0,,
360,Privet,S,0,,
360,Spicebush,S,1,,
360,Rubus,S,0,,
360,Mapleleaf viburnum,S,1,,
257,Buckthorn,N,0,,
257,Multiflora rose,N,1,,
257,Honeysuckle,N,0,,
257,Privet,N,0,,
257,Spicebush,N,0,,
257,Rubus,N,0,,
257,Mapleleaf viburnum,N,0,,
257,Buckthorn,S,1,,
257,Multiflora rose,S,1,,
257,Honeysuckle,S,0,,
257,Privet,S,0,,
257,Spicebush,S,0,,
257,Rubus,S,0,,
257,Mapleleaf viburnum,S,0,,
198,Buckthorn,N,1,,
198,Multiflora rose,N,1,,
198,Honeysuckle,N,1,,
198,Privet,N,1,,
198,Spicebush,N,0,,
198,Rubus,N,0,,
198,Mapleleaf viburnum,N,0,,
198,Buckthorn,S,1,,
198,Multiflora rose,S,2,,
198,Honeysuckle,S,1,,
198,Privet,S,0,,
198,Spicebush,S,0,,
198,Rubus,S,0,,
198,Mapleleaf viburnum,S,0,,
259,Buckthorn,N,1,,
259,Multiflora rose,N,5,,
259,Honeysuckle,N,1,,
259,Privet,N,0,,
259,Spicebush,N,0,,
259,Rubus,N,0,,
259,Mapleleaf viburnum,N,0,,
259,Buckthorn,S,1,,
259,Multiflora rose,S,3,,
259,Honeysuckle,S,1,,
259,Privet,S,0,,
259,Spicebush,S,0,,
259,Rubus,S,0,,
259,Mapleleaf viburnum,S,0,,
354,Buckthorn,N,1,,
354,Multiflora rose,N,0,,
354,Honeysuckle,N,1,,
354,Privet,N,1,,
354,Spicebush,N,0,,
354,Rubus,N,0,,
354,Mapleleaf viburnum,N,1,,
354,Buckthorn,S,1,,
354,Multiflora rose,S,2,,
354,Honeysuckle,S,1,,
354,Privet,S,0,,
354,Spicebush,S,0,,
354,Rubus,S,0,,
354,Mapleleaf viburnum,S,1,,
108,Buckthorn,N,1,,
108,Multiflora rose,N,4,,
108,Honeysuckle,N,0,,
108,Privet,N,0,,
108,Spicebush,N,0,,
108,Rubus,N,1,,
108,Mapleleaf viburnum,N,0,,
108,Buckthorn,S,0,,
108,Multiflora rose,S,4,,
108,Honeysuckle,S,0,,
108,Privet,S,0,,
108,Spicebush,S,0,,
108,Rubus,S,1,,
108,Mapleleaf viburnum,S,0,,
346,Buckthorn,N,1,,
346,Multiflora rose,N,0,,
346,Honeysuckle,N,0,,
346,Privet,N,1,,
346,Spicebush,N,0,,
346,Rubus,N,1,,
346,Mapleleaf viburnum,N,0,,
346,Buckthorn,S,1,,
346,Multiflora rose,S,0,,
346,Honeysuckle,S,1,,
346,Privet,S,1,,
346,Spicebush,S,0,,
346,Rubus,S,1,,
346,Mapleleaf viburnum,S,0,,
112,Buckthorn,N,1,,
112,Multiflora rose,N,3,,
112,Honeysuckle,N,0,,
112,Privet,N,0,,
112,Spicebush,N,0,,
112,Rubus,N,1,,
112,Mapleleaf viburnum,N,0,,
112,Buckthorn,S,1,,
112,Multiflora rose,S,3,,
112,Honeysuckle,S,0,,
112,Privet,S,0,,
112,Spicebush,S,0,,
112,Rubus,S,1,,
112,Mapleleaf viburnum,S,0,,
350,Buckthorn,N,1,,
350,Multiflora rose,N,0,,
350,Honeysuckle,N,0,,
350,Privet,N,0,,
350,Spicebush,N,0,,
350,Rubus,N,1,,
350,Mapleleaf viburnum,N,1,,
350,Buckthorn,S,1,,
350,Multiflora rose,S,1,,
350,Honeysuckle,S,0,,
350,Privet,S,1,,
350,Spicebush,S,1,,
350,Rubus,S,1,,
350,Mapleleaf viburnum,S,0,,
106,Buckthorn,N,1,,
106,Multiflora rose,N,5,,
106,Honeysuckle,N,0,,
106,Privet,N,0,,
106,Spicebush,N,0,,
106,Rubus,N,1,,
106,Mapleleaf viburnum,N,0,,
106,Buckthorn,S,1,,
106,Multiflora rose,S,5,,
106,Honeysuckle,S,1,,
106,Privet,S,0,,
106,Spicebush,S,0,,
106,Rubus,S,0,,
106,Mapleleaf viburnum,S,0,,
293,Buckthorn,N,1,,
293,Multiflora rose,N,0,,
293,Honeysuckle,N,1,,
293,Privet,N,0,,
293,Spicebush,N,0,,
293,Rubus,N,1,,
293,Mapleleaf viburnum,N,0,,
293,Buckthorn,S,1,,
293,Multiflora rose,S,0,,
293,Honeysuckle,S,1,,
293,Privet,S,0,,
293,Spicebush,S,0,,
293,Rubus,S,0,,
293,Mapleleaf viburnum,S,0,,
103,Buckthorn,N,1,,
103,Multiflora rose,N,3,,
103,Honeysuckle,N,0,,
103,Privet,N,0,,
103,Spicebush,N,0,,
103,Rubus,N,0,,
103,Mapleleaf viburnum,N,0,,
103,Buckthorn,S,1,,
103,Multiflora rose,S,4,,
103,Honeysuckle,S,0,,
103,Privet,S,0,,
103,Spicebush,S,0,,
103,Rubus,S,1,,
103,Mapleleaf viburnum,S,0,,
104,Buckthorn,N,1,,
104,Multiflora rose,N,3,,
104,Honeysuckle,N,0,,
104,Privet,N,0,,
104,Spicebush,N,0,,
104,Rubus,N,0,,
104,Mapleleaf viburnum,N,0,,
104,Buckthorn,S,1,,
104,Multiflora rose,S,4,,
104,Honeysuckle,S,0,,
104,Privet,S,0,,
104,Spicebush,S,0,,
104,Rubus,S,1,,
104,Mapleleaf viburnum,S,0,,
299,Buckthorn,N,1,,
299,Multiflora rose,N,2,,
299,Honeysuckle,N,0,,
299,Privet,N,1,,
299,Spicebush,N,0,,
299,Rubus,N,1,,
299,Mapleleaf viburnum,N,0,,
299,Buckthorn,S,1,,
299,Multiflora rose,S,1,,
299,Honeysuckle,S,0,,
299,Privet,S,1,,
299,Spicebush,S,0,,
299,Rubus,S,1,,
299,Mapleleaf viburnum,S,0,,
115,Buckthorn,N,1,,
115,Multiflora rose,N,1,,
115,Honeysuckle,N,0,,
115,Privet,N,0,,
115,Spicebush,N,0,,
115,Rubus,N,1,,
115,Mapleleaf viburnum,N,1,,
115,Buckthorn,S,1,,
115,Multiflora rose,S,0,,
115,Honeysuckle,S,0,,
115,Privet,S,0,,
115,Spicebush,S,0,,
115,Rubus,S,1,,
115,Mapleleaf viburnum,S,1,,
892,Buckthorn,N,1,,
892,Multiflora rose,N,2,,
892,Honeysuckle,N,1,,
892,Privet,N,0,,
892,Spicebush,N,0,,
892,Rubus,N,0,,
892,Mapleleaf viburnum,N,1,,
892,Buckthorn,S,1,,
892,Multiflora rose,S,1,,
892,Honeysuckle,S,0,,
892,Privet,S,1,,
892,Spicebush,S,0,,
892,Rubus,S,1,,
892,Mapleleaf viburnum,S,1,,
233,Buckthorn,N,1,,
233,Multiflora rose,N,3,,
233,Honeysuckle,N,1,,
233,Privet,N,0,,
233,Spicebush,N,0,,
233,Rubus,N,1,,
233,Mapleleaf viburnum,N,0,,
233,Buckthorn,S,1,,
233,Multiflora rose,S,3,,
233,Honeysuckle,S,1,,
233,Privet,S,0,,
233,Spicebush,S,0,,
233,Rubus,S,1,,
233,Mapleleaf viburnum,S,0,,
242,Buckthorn,N,0,,
242,Multiflora rose,N,4,,
242,Honeysuckle,N,0,,
242,Privet,N,0,,
242,Spicebush,N,0,,
242,Rubus,N,1,,
242,Mapleleaf viburnum,N,0,,
242,Buckthorn,S,1,,
242,Multiflora rose,S,3,,
242,Honeysuckle,S,0,,
242,Privet,S,1,,
242,Spicebush,S,0,,
242,Rubus,S,1,,
242,Mapleleaf viburnum,S,0,,
119,Buckthorn,N,1,,
119,Multiflora rose,N,2,,
119,Honeysuckle,N,1,,
119,Privet,N,0,,
119,Spicebush,N,0,,
119,Rubus,N,0,,
119,Mapleleaf viburnum,N,0,,
119,Buckthorn,S,1,,
119,Multiflora rose,S,2,,
119,Honeysuckle,S,0,,
119,Privet,S,0,,
119,Spicebush,S,0,,
119,Rubus,S,1,,
119,Mapleleaf viburnum,S,0,,
114,Buckthorn,N,1,,
114,Multiflora rose,N,1,,
114,Honeysuckle,N,0,,
114,Privet,N,0,,
114,Spicebush,N,1,,
114,Rubus,N,0,,
114,Mapleleaf viburnum,N,1,,
114,Buckthorn,S,1,,
114,Multiflora rose,S,1,,
114,Honeysuckle,S,1,,
114,Privet,S,0,,
114,Spicebush,S,0,,
114,Rubus,S,0,,
114,Mapleleaf viburnum,S,0,,
125,Buckthorn,N,1,,
125,Multiflora rose,N,4,,
125,Honeysuckle,N,0,,
125,Privet,N,0,,
125,Spicebush,N,0,,
125,Rubus,N,1,,
125,Mapleleaf viburnum,N,0,,
125,Buckthorn,S,1,,
125,Multiflora rose,S,3,,
125,Honeysuckle,S,0,,
125,Privet,S,0,,
125,Spicebush,S,0,,
125,Rubus,S,1,,
125,Mapleleaf viburnum,S,0,,
239,Buckthorn,N,0,,
239,Multiflora rose,N,5,,
239,Honeysuckle,N,0,,
239,Privet,N,0,,
239,Spicebush,N,0,,
239,Rubus,N,1,,
239,Mapleleaf viburnum,N,0,,
239,Buckthorn,S,0,,
239,Multiflora rose,S,4,,
239,Honeysuckle,S,0,,
239,Privet,S,0,,
239,Spicebush,S,0,,
239,Rubus,S,1,,
239,Mapleleaf viburnum,S,0,,
120,Buckthorn,N,1,,
120,Multiflora rose,N,1,,
120,Honeysuckle,N,0,,
120,Privet,N,0,,
120,Spicebush,N,0,,
120,Rubus,N,0,,
120,Mapleleaf viburnum,N,0,,
120,Buckthorn,S,1,,
120,Multiflora rose,S,3,,
120,Honeysuckle,S,1,,
120,Privet,S,0,,
120,Spicebush,S,0,,
120,Rubus,S,1,,
120,Mapleleaf viburnum,S,0,,
940,Buckthorn,N,1,,
940,Multiflora rose,N,1,,
940,Honeysuckle,N,0,,
940,Privet,N,0,,
940,Spicebush,N,0,,
940,Rubus,N,0,,
940,Mapleleaf viburnum,N,0,,
940,Buckthorn,S,1,,
940,Multiflora rose,S,1,,
940,Honeysuckle,S,1,,
940,Privet,S,0,,
940,Spicebush,S,0,,
940,Rubus,S,0,,
940,Mapleleaf viburnum,S,0,,
940?,Buckthorn,N,1,,
940?,Multiflora rose,N,1,,
940?,Honeysuckle,N,0,,
940?,Privet,N,1,,
940?,Spicebush,N,0,,
940?,Rubus,N,1,,
940?,Mapleleaf viburnum,N,0,,
940?,Buckthorn,S,1,,
940?,Multiflora rose,S,1,,
940?,Honeysuckle,S,0,,
940?,Privet,S,0,,
940?,Spicebush,S,0,,
940?,Rubus,S,1,,
940?,Mapleleaf viburnum,S,0,,
234,Buckthorn,N,1,,
234,Multiflora rose,N,3,,
234,Honeysuckle,N,0,,
234,Privet,N,0,,
234,Spicebush,N,0,,
234,Rubus,N,1,,
234,Mapleleaf viburnum,N,0,,
234,Buckthorn,S,1,,
234,Multiflora rose,S,3,,
234,Honeysuckle,S,0,,
234,Privet,S,0,,
234,Spicebush,S,0,,
234,Rubus,S,1,,
234,Mapleleaf viburnum,S,1,,
232,Buckthorn,N,1,,
232,Multiflora rose,N,1,,
232,Honeysuckle,N,1,,
232,Privet,N,0,,
232,Spicebush,N,0,,
232,Rubus,N,1,,
232,Mapleleaf viburnum,N,0,,
232,Buckthorn,S,1,,
232,Multiflora rose,S,0,,
232,Honeysuckle,S,0,,
232,Privet,S,1,,
232,Spicebush,S,1,,
232,Rubus,S,0,,
232,Mapleleaf viburnum,S,0,,
236,Buckthorn,N,1,,
236,Multiflora rose,N,4,,
236,Honeysuckle,N,0,,
236,Privet,N,1,,
236,Spicebush,N,0,,
236,Rubus,N,1,,
236,Mapleleaf viburnum,N,0,,
236,Buckthorn,S,1,,
236,Multiflora rose,S,2,,
236,Honeysuckle,S,0,,
236,Privet,S,1,,
236,Spicebush,S,0,,
236,Rubus,S,1,,
236,Mapleleaf viburnum,S,0,,
90,Buckthorn,N,0,,
90,Multiflora rose,N,0,,
90,Honeysuckle,N,0,,
90,Privet,N,1,,
90,Spicebush,N,0,,
90,Rubus,N,0,,
90,Mapleleaf viburnum,N,0,,
90,Buckthorn,S,1,,
90,Multiflora rose,S,0,,
90,Honeysuckle,S,0,,
90,Privet,S,0,,
90,Spicebush,S,0,,
90,Rubus,S,0,,
90,Mapleleaf viburnum,S,0,,
237,Buckthorn,N,1,,
237,Multiflora rose,N,3,,
237,Honeysuckle,N,0,,
237,Privet,N,0,,
237,Spicebush,N,0,,
237,Rubus,N,1,,
237,Mapleleaf viburnum,N,0,,
237,Buckthorn,S,0,,
237,Multiflora rose,S,5,,
237,Honeysuckle,S,0,,
237,Privet,S,0,,
237,Spicebush,S,0,,
237,Rubus,S,0,,
237,Mapleleaf viburnum,S,1,,
109,Buckthorn,N,1,,
109,Multiflora rose,N,3,,
109,Honeysuckle,N,0,,
109,Privet,N,1,,
109,Spicebush,N,0,,
109,Rubus,N,1,,
109,Mapleleaf viburnum,N,0,,
109,Buckthorn,S,1,,
109,Multiflora rose,S,3,,
109,Honeysuckle,S,0,,
109,Privet,S,0,,
109,Spicebush,S,0,,
109,Rubus,S,1,,
109,Mapleleaf viburnum,S,0,,
91,Buckthorn,N,0,,
91,Multiflora rose,N,1,,
91,Honeysuckle,N,0,,
91,Privet,N,0,,
91,Spicebush,N,0,,
91,Rubus,N,1,,
91,Mapleleaf viburnum,N,0,,
91,Buckthorn,S,1,,
91,Multiflora rose,S,1,,
91,Honeysuckle,S,0,,
91,Privet,S,0,,
91,Spicebush,S,0,,
91,Rubus,S,1,,
91,Mapleleaf viburnum,S,0,,
118,Buckthorn,N,1,,
118,Multiflora rose,N,2,,
118,Honeysuckle,N,0,,
118,Privet,N,0,,
118,Spicebush,N,0,,
118,Rubus,N,0,,
118,Mapleleaf viburnum,N,0,,
118,Buckthorn,S,1,,
118,Multiflora rose,S,2,,
118,Honeysuckle,S,0,,
118,Privet,S,0,,
118,Spicebush,S,0,,
118,Rubus,S,1,,
118,Mapleleaf viburnum,S,0,,
247,Buckthorn,N,0,,
247,Multiflora rose,N,5,,
247,Honeysuckle,N,1,,
247,Privet,N,0,,
247,Spicebush,N,0,,
247,Rubus,N,1,,
247,Mapleleaf viburnum,N,0,,
247,Buckthorn,S,1,,
247,Multiflora rose,S,6,,
247,Honeysuckle,S,0,,
247,Privet,S,0,,
247,Spicebush,S,0,,
247,Rubus,S,0,,
247,Mapleleaf viburnum,S,0,,
117,Buckthorn,N,1,,
117,Multiflora rose,N,4,,
117,Honeysuckle,N,1,,
117,Privet,N,0,,
117,Spicebush,N,6,,
117,Rubus,N,0,,
117,Mapleleaf viburnum,N,0,,
117,Buckthorn,S,1,,
117,Multiflora rose,S,3,,
117,Honeysuckle,S,0,,
117,Privet,S,0,,
117,Spicebush,S,0,,
117,Rubus,S,1,,
117,Mapleleaf viburnum,S,0,,
245,Buckthorn,N,1,,
245,Multiflora rose,N,3,,
245,Honeysuckle,N,0,,
245,Privet,N,0,,
245,Spicebush,N,0,,
245,Rubus,N,1,,
245,Mapleleaf viburnum,N,0,,
245,Buckthorn,S,1,,
245,Multiflora rose,S,3,,
245,Honeysuckle,S,0,,
245,Privet,S,0,,
245,Spicebush,S,0,,
245,Rubus,S,1,,
245,Mapleleaf viburnum,S,0,,
95,Buckthorn,N,1,,
95,Multiflora rose,N,2,,
95,Honeysuckle,N,1,,
95,Privet,N,0,,
95,Spicebush,N,0,,
95,Rubus,N,1,,
95,Mapleleaf viburnum,N,0,,
95,Buckthorn,S,1,,
95,Multiflora rose,S,4,,
95,Honeysuckle,S,0,,
95,Privet,S,6,,
95,Spicebush,S,0,,
95,Rubus,S,1,,
95,Mapleleaf viburnum,S,0,,
295,Buckthorn,N,0,,
295,Multiflora rose,N,5,,
295,Honeysuckle,N,0,,
295,Privet,N,0,,
295,Spicebush,N,0,,
295,Rubus,N,0,,
295,Mapleleaf viburnum,N,1,,
295,Buckthorn,S,0,,
295,Multiflora rose,S,5,,
295,Honeysuckle,S,0,,
295,Privet,S,0,,
295,Spicebush,S,0,,
295,Rubus,S,0,,
295,Mapleleaf viburnum,S,0,,
116,Buckthorn,N,0,,
116,Multiflora rose,N,4,,
116,Honeysuckle,N,0,,
116,Privet,N,0,,
116,Spicebush,N,0,,
116,Rubus,N,0,,
116,Mapleleaf viburnum,N,0,,
116,Buckthorn,S,1,,
116,Multiflora rose,S,3,,
116,Honeysuckle,S,0,,
116,Privet,S,0,,
116,Spicebush,S,0,,
116,Rubus,S,0,,
116,Mapleleaf viburnum,S,0,,
884,Buckthorn,N,0,,
884,Multiflora rose,N,4,,
884,Honeysuckle,N,0,,
884,Privet,N,0,,
884,Spicebush,N,0,,
884,Rubus,N,1,,
884,Mapleleaf viburnum,N,0,,
884,Buckthorn,S,1,,
884,Multiflora rose,S,2,,
884,Honeysuckle,S,1,,
884,Privet,S,0,,
884,Spicebush,S,0,,
884,Rubus,S,0,,
884,Mapleleaf viburnum,S,0,,
76,Buckthorn,N,0,,
76,Multiflora rose,N,5,,
76,Honeysuckle,N,0,,
76,Privet,N,0,,
76,Spicebush,N,0,,
76,Rubus,N,0,,
76,Mapleleaf viburnum,N,0,,
76,Buckthorn,S,0,,
76,Multiflora rose,S,4,,
76,Honeysuckle,S,0,,
76,Privet,S,0,,
76,Spicebush,S,0,,
76,Rubus,S,0,,
76,Mapleleaf viburnum,S,0,,
99,Buckthorn,N,1,,
99,Multiflora rose,N,3,,
99,Honeysuckle,N,1,,
99,Privet,N,1,,
